Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft,Year_Built,Floors,Garage,Lot_Size,Condition,House_Age,Total_Rooms,Luxury_Score,Price_per_SqFt
1500.0,3,3,Semi-Furnished,Lajpat Nagar 2,1,26000000,Ready_to_move,New_Property,Builder_Floor,7000.0,2012,13,0,1500.0,Good,14,6.0,3.0,17333.333333333332
900.0,2,2,Semi-Furnished,Lajpat Nagar 2,1,15800000,Ready_to_move,New_Property,Builder_Floor,7000.0,2019,8,0,900.0,Excellent,7,4.0,4.0,17555.555555555555
825.0,2,2,Unfurnished,Lajpat Nagar 2,1,15000000,Ready_to_move,New_Property,Builder_Floor,7000.0,2004,6,0,825.0,Average,22,4.0,1.5,18181.81818181818
900.0,2,2,Unfurnished,Lajpat Nagar 2,1,13000000,Ready_to_move,New_Property,Builder_Floor,7000.0,2013,12,0,900.0,Good,13,4.0,2.0,14444.444444444445
875.0,2,2,Unfurnished,Lajpat Nagar 2,1,15000000,Ready_to_move,New_Property,Builder_Floor,7000.0,1996,13,0,875.0,Fair,30,4.0,1.0,17142.85714285714
1350.0,3,3,Semi-Furnished,Lajpat Nagar 2,1,25000000,Ready_to_move,New_Property,Builder_Floor,7000.0,2006,14,0,1350.0,Average,20,6.0,2.5,18518.51851851852
750.0,2,2,Semi-Furnished,Lajpat Nagar 2,1,16500000,Ready_to_move,New_Property,Builder_Floor,7000.0,2008,5,0,750.0,Average,18,4.0,2.5,22000.0
900.0,2,2,Unfurnished,Lajpat Nagar 2,1,10300000,Ready_to_move,New_Property,Builder_Floor,7000.0,2024,11,0,900.0,New,2,4.0,3.0,11444.444444444445
1350.0,3,3,Semi-Furnished,Lajpat Nagar 2,1,26000000,Ready_to_move,New_Property,Builder_Floor,7000.0,2002,9,0,1350.0,Average,24,6.0,2.5,19259.25925925926
900.0,2,2,Unfurnished,Lajpat Nagar 2,1,11000000,Ready_to_move,Resale,Builder_Floor,7000.0,2004,7,0,900.0,Average,22,4.0,1.5,12222.222222222223
1800.0,3,3,Unfurnished,Lajpat Nagar 2,1,28500000,Ready_to_move,New_Property,Builder_Floor,7000.0,2007,6,0,1800.0,Average,19,6.0,1.5,15833.333333333334
900.0,2,1,Furnished,Budh Vihar,1,11000000,Ready_to_move,Resale,Apartment,,2024,2,0,900.0,New,2,3.0,5.0,12222.222222222223
810.0,3,2,Semi-Furnished,Budh Vihar,1,4500000,Ready_to_move,Resale,Builder_Floor,,2020,5,0,810.0,Excellent,6,5.0,4.0,5555.555555555556
450.0,2,1,Unfurnished,"Budh Vihar super area 50 sqyrd status Ready to Move floor Ground out of 2 floors transaction Resale furnishing Unfurnished facing East car parking 1 Open bathroom 1 balcony 2 ownership Freehold For Sale 2 BHK 50 yrd, 2 side open Ground Floor, First and Second Floor in H Block, Gali No. 04, Near Laxmi Narain Mandir, BudhVihar read more Contact Agent View Phone No. Share Feedback Agent Sahyog Properties 1000+ Buyers Served",1,3600000,Ready_to_move,Resale,Builder_Floor,72000.0,1997,9,0,450.0,Fair,29,3.0,1.0,8000.0
100.0,3,2,Furnished,Budh Vihar Phase 1,1,4300000,Ready_to_move,New_Property,Builder_Floor,43000.0,2002,14,0,100.0,Average,24,5.0,3.5,43000.0
900.0,3,2,Semi-Furnished,Budh Vihar,1,4000000,Ready_to_move,Resale,Builder_Floor,4444.0,2019,13,0,900.0,Excellent,7,5.0,4.0,4444.444444444444
500.0,2,2,Semi-Furnished,Budh Vihar Phase 1,1,1650000,Ready_to_move,Resale,Apartment,3300.0,1997,3,0,500.0,Fair,29,4.0,2.0,3300.0
450.0,1,1,Furnished,Budh Vihar,1,2000000,Ready_to_move,Resale,Builder_Floor,4444.0,2020,11,0,450.0,Excellent,6,2.0,5.0,4444.444444444444
75.0,2,2,Semi-Furnished,Budh Vihar,1,3000000,Ready_to_move,Resale,Builder_Floor,40000.0,2004,2,0,75.0,Average,22,4.0,2.5,40000.0
270.0,2,1,Semi-Furnished,Budh Vihar Phase 1,1,1400000,Ready_to_move,Resale,Apartment,5185.0,2022,11,0,270.0,Excellent,4,3.0,4.0,5185.185185185185
500.0,2,1,Semi-Furnished,Budh Vihar Phase 1,1,2000000,Ready_to_move,Resale,Builder_Floor,4000.0,2004,6,0,500.0,Average,22,3.0,2.5,4000.0
444.0,2,2,Unfurnished,Budh Vihar Phase 1,1,2000000,Ready_to_move,Resale,Apartment,4000.0,2008,7,0,444.0,Average,18,4.0,1.5,4504.504504504504
400.0,1,1,Furnished,Budh Vihar,1,2000000,Ready_to_move,Resale,Builder_Floor,4000.0,2015,11,0,400.0,Good,11,2.0,4.0,5000.0
729.0,3,4,Furnished,Budh Vihar,1,2600000,Ready_to_move,Resale,Builder_Floor,3567.0,1999,7,0,729.0,Fair,27,7.0,3.0,3566.529492455418
4050.0,6,3,Furnished,Budh Vihar Phase 1,1,5100000,Ready_to_move,Resale,Builder_Floor,1259.0,2012,13,0,4050.0,Good,14,9.0,4.0,1259.2592592592594
2400.0,6,4,Furnished,Budh Vihar Phase 2,1,6000000,Ready_to_move,Resale,Builder_Floor,2500.0,2010,9,0,2400.0,Average,16,10.0,3.5,2500.0
450.0,2,2,Furnished,Budh Vihar,1,4000000,Ready_to_move,Resale,Builder_Floor,2500.0,2018,15,0,450.0,Excellent,8,4.0,5.0,8888.888888888889
405.0,2,3,Furnished,Budh Vihar Phase 2,1,6200000,Ready_to_move,Resale,Builder_Floor,2500.0,2024,10,0,405.0,New,2,5.0,5.0,15308.641975308641
666.0,1,2,Furnished,Budh Vihar Phase 1,1,3500000,Ready_to_move,Resale,Builder_Floor,5255.0,2015,5,0,666.0,Good,11,3.0,4.0,5255.255255255255
1000.0,2,2,Semi-Furnished,"Saptrishi Apartment, Rohini Sector 23",1,7600000,Ready_to_move,Resale,Apartment,5255.0,2007,12,0,1000.0,Average,19,4.0,2.5,7600.0
1360.0,4,3,Semi-Furnished,Rohini Sector 24,1,13500000,Ready_to_move,New_Property,Builder_Floor,5255.0,2007,7,0,1360.0,Average,19,7.0,2.5,9926.470588235294
1550.0,4,3,Semi-Furnished,Rohini Sector 24,1,12500000,Ready_to_move,New_Property,Builder_Floor,5255.0,2008,9,0,1550.0,Average,18,7.0,2.5,8064.5161290322585
850.0,3,2,Semi-Furnished,Rohini Sector 23,1,6500000,Ready_to_move,New_Property,Builder_Floor,5255.0,2019,3,0,850.0,Excellent,7,5.0,4.0,7647.058823529412
2170.0,4,4,Unfurnished,Rohini Sector 23,2,22000000,Ready_to_move,New_Property,Builder_Floor,5255.0,2005,2,1,2170.0,Average,21,8.0,2.5,10138.248847926267
720.0,3,2,Semi-Furnished,Rohini Sector 23,1,6000000,Ready_to_move,New_Property,Builder_Floor,5255.0,2000,9,0,720.0,Fair,26,5.0,2.0,8333.333333333334
850.0,3,2,Semi-Furnished,Rohini Sector 23,1,7300000,Ready_to_move,New_Property,Builder_Floor,5255.0,2005,3,0,850.0,Average,21,5.0,2.5,8588.235294117647
950.0,3,2,Semi-Furnished,Rohini Sector 23,1,7600000,Ready_to_move,New_Property,Builder_Floor,5255.0,1996,15,0,950.0,Fair,30,5.0,2.0,8000.0
2300.0,4,4,Semi-Furnished,Rohini Sector 23,1,20000000,Ready_to_move,New_Property,Builder_Floor,5255.0,1999,13,0,2300.0,Fair,27,8.0,2.0,8695.652173913044
1300.0,4,4,Semi-Furnished,Rohini Sector 22,1,15000000,Ready_to_move,New_Property,Builder_Floor,5255.0,1998,11,0,1300.0,Fair,28,8.0,2.0,11538.461538461539
1100.0,3,2,Semi-Furnished,Rohini Sector 20,1,6200000,Ready_to_move,New_Property,Builder_Floor,5255.0,2018,12,0,1100.0,Excellent,8,5.0,4.0,5636.363636363636
1030.0,3,2,Furnished,Rohini Sector 20,1,6200000,Ready_to_move,New_Property,Builder_Floor,5255.0,2016,9,0,1030.0,Good,10,5.0,4.0,6019.417475728155
350.0,1,1,Semi-Furnished,"Rohini ( 1 km from Shahbad Dairy, Rohini)",1,2300000,Ready_to_move,New_Property,Builder_Floor,,2016,1,0,350.0,Good,10,2.0,3.0,6571.428571428572
720.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4700000,Ready_to_move,New_Property,Apartment,6528.0,2009,6,0,720.0,Average,17,4.0,2.5,6527.777777777777
800.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Apartment,6875.0,2016,8,0,800.0,Good,10,4.0,3.0,6875.0
350.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2000000,Ready_to_move,New_Property,Apartment,5714.0,2000,14,0,350.0,Fair,26,2.0,2.0,5714.285714285715
980.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,7300000,Ready_to_move,New_Property,Apartment,7449.0,2022,4,0,980.0,Excellent,4,5.0,4.0,7448.9795918367345
1600.0,4,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,13000000,Ready_to_move,New_Property,Apartment,8125.0,2010,8,0,1600.0,Average,16,7.0,2.5,8125.0
1450.0,3,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,11500000,Ready_to_move,New_Property,Apartment,7931.0,2023,6,0,1450.0,Excellent,3,6.0,4.0,7931.0344827586205
445.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2800000,Ready_to_move,New_Property,Apartment,7931.0,2000,3,0,445.0,Fair,26,4.0,2.0,6292.134831460674
380.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2200000,Ready_to_move,New_Property,Apartment,5789.0,2010,2,0,380.0,Average,16,2.0,2.5,5789.473684210527
680.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4400000,Ready_to_move,New_Property,Apartment,6471.0,2016,6,0,680.0,Good,10,4.0,3.0,6470.588235294118
1600.0,3,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,13500000,Ready_to_move,New_Property,Apartment,8438.0,2010,2,0,1600.0,Average,16,6.0,2.5,8437.5
630.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4100000,Ready_to_move,New_Property,Apartment,6508.0,2008,2,0,630.0,Average,18,4.0,2.5,6507.936507936508
1500.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,12000000,Ready_to_move,New_Property,Apartment,8000.0,2000,6,0,1500.0,Fair,26,5.0,2.0,8000.0
550.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,3500000,Ready_to_move,New_Property,Apartment,6364.0,2007,4,0,550.0,Average,19,4.0,2.5,6363.636363636364
2500.0,4,3,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,15000000,Ready_to_move,New_Property,Apartment,6000.0,2002,9,0,2500.0,Average,24,7.0,2.5,6000.0
2800.0,5,4,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,17500000,Ready_to_move,New_Property,Apartment,6250.0,2004,1,0,2800.0,Average,22,9.0,2.5,6250.0
300.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,1900000,Ready_to_move,New_Property,Apartment,6333.0,2015,5,0,300.0,Good,11,2.0,3.0,6333.333333333333
800.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Apartment,6875.0,2014,7,0,800.0,Good,12,5.0,3.0,6875.0
1295.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,10000000,Ready_to_move,New_Property,Apartment,6875.0,2013,15,0,1295.0,Good,13,5.0,3.0,7722.007722007722
700.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,4700000,Ready_to_move,New_Property,Apartment,6714.0,2006,10,0,700.0,Average,20,5.0,2.5,6714.285714285715
350.0,1,1,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,2400000,Ready_to_move,New_Property,Builder_Floor,6714.0,2023,14,0,350.0,Excellent,3,2.0,4.0,6857.142857142857
450.0,2,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,3800000,Ready_to_move,New_Property,Builder_Floor,6714.0,1998,6,0,450.0,Fair,28,4.0,2.0,8444.444444444445
2200.0,4,4,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,23000000,Ready_to_move,New_Property,Builder_Floor,6714.0,2005,7,0,2200.0,Average,21,8.0,2.5,10454.545454545454
2300.0,4,4,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,24500000,Ready_to_move,New_Property,Builder_Floor,6714.0,1999,7,0,2300.0,Fair,27,8.0,2.0,10652.173913043478
1150.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,10000000,Ready_to_move,New_Property,Builder_Floor,6714.0,2005,14,0,1150.0,Average,21,5.0,2.5,8695.652173913044
800.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,5500000,Ready_to_move,New_Property,Builder_Floor,6714.0,2023,15,0,800.0,Excellent,3,5.0,4.0,6875.0
850.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,7000000,Ready_to_move,New_Property,Builder_Floor,6714.0,2006,15,0,850.0,Average,20,5.0,2.5,8235.29411764706
720.0,3,2,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1,6500000,Ready_to_move,New_Property,Builder_Floor,6714.0,2022,12,0,720.0,Excellent,4,5.0,4.0,9027.777777777777
4688.0,5,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,135000000,Almost_ready,New_Property,Apartment,28797.0,2010,8,0,4688.0,Average,16,9.0,1.5,28796.92832764505
3901.0,4,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,93000000,Almost_ready,New_Property,Apartment,23840.0,2016,9,0,3901.0,Good,10,8.0,2.0,23840.041015124327
950.0,3,2,Furnished,"Uttam Nagar Floors, Uttam Nagar",1,4370000,Ready_to_move,New_Property,Apartment,4600.0,2009,15,0,950.0,Average,17,5.0,3.5,4600.0
1000.0,3,2,Unfurnished,"Virat Residency, Dwarka Mor",1,4620000,Ready_to_move,New_Property,Apartment,4620.0,2003,5,0,1000.0,Average,23,5.0,1.5,4620.0
850.0,2,1,Semi-Furnished,"Siddhartha Heights, Dwarka Sector 24",1,1900000,Ready_to_move,New_Property,Apartment,2235.0,2018,6,0,850.0,Excellent,8,3.0,4.0,2235.294117647059
2400.0,4,4,Semi-Furnished,"Find Homes, Greater Kailash 2",1,70000000,Ready_to_move,New_Property,Apartment,2235.0,2024,14,0,2400.0,New,2,8.0,4.0,29166.666666666668
540.0,2,2,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1,3000000,Ready_to_move,New_Property,Apartment,5000.0,2003,6,0,540.0,Average,23,4.0,2.5,5555.555555555556
540.0,2,2,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1,3300000,Ready_to_move,New_Property,Apartment,6111.0,2018,4,0,540.0,Excellent,8,4.0,4.0,6111.111111111111
976.0,2,2,Furnished,"Godrej South Estate, Okhla",1,24900000,Ready_to_move,New_Property,Apartment,25512.0,2003,9,0,976.0,Average,23,4.0,3.5,25512.29508196721
2700.0,4,3,Semi-Furnished,"APL Builder Floor, Greater Kailash 1",1,60000000,Ready_to_move,New_Property,Builder_Floor,22222.0,2016,5,0,2700.0,Good,10,7.0,3.0,22222.222222222223
1500.0,3,2,Unfurnished,"Kunj Vihar Apartment, Dwarka Sector 12",1,17400000,Ready_to_move,Resale,Apartment,22222.0,2018,14,0,1500.0,Excellent,8,5.0,3.0,11600.0
2900.0,5,5,Furnished,Janakpuri Block A3,1,51000000,Almost_ready,New_Property,Builder_Floor,22222.0,2009,14,0,2900.0,Average,17,10.0,3.5,17586.206896551725
5025.0,5,6,Unfurnished,Greater Kailash 2,4,170000000,Almost_ready,New_Property,Builder_Floor,22222.0,2017,5,2,5025.0,Good,9,11.0,3.0,33830.845771144275
1000.0,3,2,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1,5510000,Almost_ready,New_Property,Builder_Floor,22222.0,2003,8,0,1000.0,Average,23,5.0,2.5,5510.0
1135.0,3,3,Furnished,"The Amaryllis, Karol Bagh",2,25000000,Almost_ready,Resale,Apartment,22222.0,1998,15,1,1135.0,Fair,28,6.0,4.0,22026.431718061674
2306.0,3,3,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,57000000,Almost_ready,New_Property,Apartment,24718.0,1998,12,0,2306.0,Fair,28,6.0,1.0,24718.12662619254
850.0,2,2,Semi-Furnished,"Diamond Heights Multi Estate, Najafgarh",1,2940000,Almost_ready,New_Property,Apartment,24718.0,2008,4,0,850.0,Average,18,4.0,2.5,3458.823529411765
1200.0,3,3,Semi-Furnished,"Ashirwad Apartments, Dwarka Sector 12",1,15500000,Ready_to_move,Resale,Apartment,24718.0,2022,9,0,1200.0,Excellent,4,6.0,4.0,12916.666666666666
1700.0,3,2,Semi-Furnished,"Sunny Valley Apartments, Dwarka",1,17200000,Ready_to_move,Resale,Apartment,24718.0,1999,10,0,1700.0,Fair,27,5.0,2.0,10117.64705882353
1800.0,4,3,Semi-Furnished,"Vasant Vihar Builder Floor, Vasant Vihar",2,55000000,Ready_to_move,Resale,Builder_Floor,30556.0,2009,10,1,1800.0,Average,17,7.0,3.5,30555.555555555555
1100.0,2,2,Semi-Furnished,Vasant Kunj,1,15000000,Ready_to_move,Resale,Apartment,30556.0,2016,1,0,1100.0,Good,10,4.0,3.0,13636.363636363636
22050.0,4,4,Semi-Furnished,Greater Kailash 1,2,51000000,Almost_ready,New_Property,Builder_Floor,30556.0,2001,5,1,22050.0,Average,25,8.0,3.5,2312.925170068027
1550.0,4,3,Semi-Furnished,Rohini Sector 24,1,13000000,Ready_to_move,New_Property,Builder_Floor,30556.0,2016,13,0,1550.0,Good,10,7.0,3.0,8387.09677419355
1600.0,3,3,Semi-Furnished,Greater Kailash 1,1,30000000,Ready_to_move,New_Property,Builder_Floor,18750.0,2004,4,0,1600.0,Average,22,6.0,2.5,18750.0
700.0,2,2,Semi-Furnished,"Khanpur, Madangir",1,2400000,Ready_to_move,New_Property,Builder_Floor,18750.0,2019,5,0,700.0,Excellent,7,4.0,4.0,3428.5714285714284
45.0,4,3,Unfurnished,"Batla House, Okhla",1,5500000,Ready_to_move,New_Property,Builder_Floor,18750.0,2012,5,0,45.0,Good,14,7.0,2.0,122222.22222222222
3510.0,4,4,Semi-Furnished,"Friends Colony West, New Friends Colony",2,45000000,Ready_to_move,Resale,Builder_Floor,,2011,3,1,3510.0,Good,15,8.0,4.0,12820.51282051282
4500.0,4,4,Semi-Furnished,New Friends Colony,2,60000000,Ready_to_move,New_Property,Builder_Floor,120000.0,2001,3,1,4500.0,Average,25,8.0,3.5,13333.333333333334
1800.0,4,4,Semi-Furnished,New Friends Colony,2,65000000,Ready_to_move,New_Property,Builder_Floor,120000.0,2009,6,1,1800.0,Average,17,8.0,3.5,36111.11111111111
6000.0,5,5,Semi-Furnished,"Maharani Bagh, New Friends Colony",9,220000000,Ready_to_move,New_Property,Builder_Floor,120000.0,2020,14,4,6000.0,Excellent,6,10.0,5.0,36666.666666666664
4300.0,4,4,Unfurnished,"New Friends Colony carpet area 4300 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold hurry up... dont waste time any where, It is best deal in your pocket budget.well maintained second floor with terrace garden plus 2 additional room on terrace up for sale in new friends colony.the property has 4 king sized bedroom attached bathroom with roof top shower with Jacuzzi. It has 3 big balconies with wonderful outer view. It has modular kitchen with new fittings. It has servant quarter pooja room study room store room etc. It has drawing & dining. It has 2 car parking with gated society. It has 247 hours water supply with full power backup. It is in amazing location. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",2,60000000,Ready_to_move,Resale,Builder_Floor,120000.0,1996,1,1,4300.0,Fair,30,8.0,2.0,13953.488372093023
1700.0,3,3,Semi-Furnished,"Friends Colony East, New Friends Colony",2,38500000,Ready_to_move,New_Property,Builder_Floor,120000.0,2017,5,1,1700.0,Good,9,6.0,4.0,22647.058823529413
2500.0,3,3,Semi-Furnished,"Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,Apartment,120000.0,2010,1,1,2500.0,Average,16,6.0,3.5,20000.0
4500.0,4,4,Semi-Furnished,New Friends Colony,2,75000000,Ready_to_move,New_Property,Builder_Floor,120000.0,2016,9,1,4500.0,Good,10,8.0,4.0,16666.666666666668
2450.0,4,4,Furnished,"Friends Colony West, New Friends Colony",2,70000000,Ready_to_move,New_Property,Builder_Floor,120000.0,2015,4,1,2450.0,Good,11,8.0,5.0,28571.428571428572
10350.0,4,7,Semi-Furnished,"Maharani Bagh, New Friends Colony",3,160000000,Ready_to_move,New_Property,Apartment,15459.0,2008,12,1,10350.0,Average,18,11.0,3.5,15458.937198067633
4800.0,3,4,Semi-Furnished,"Maharani Bagh, New Friends Colony",1,85000000,Ready_to_move,Resale,Builder_Floor,15459.0,2004,9,0,4800.0,Average,22,7.0,2.5,17708.333333333332
1600.0,3,3,Semi-Furnished,New Friends Colony,2,40000000,Ready_to_move,Resale,Apartment,15459.0,2014,12,1,1600.0,Good,12,6.0,4.0,25000.0
3500.0,4,4,Unfurnished,New Friends Colony,2,90000000,Ready_to_move,Resale,Builder_Floor,15459.0,2000,10,1,3500.0,Fair,26,8.0,2.0,25714.285714285714
2100.0,4,5,Semi-Furnished,New Friends Colony,2,56000000,Ready_to_move,New_Property,Builder_Floor,15459.0,2012,7,1,2100.0,Good,14,9.0,4.0,26666.666666666668
4200.0,5,5,Semi-Furnished,"Friends Colony East, New Friends Colony",2,135500000,Ready_to_move,New_Property,Builder_Floor,15459.0,1998,13,1,4200.0,Fair,28,10.0,3.0,32261.904761904763
1500.0,3,3,Semi-Furnished,New Friends Colony,2,60000000,Ready_to_move,New_Property,Builder_Floor,15459.0,2014,8,1,1500.0,Good,12,6.0,4.0,40000.0
8150.0,4,5,Unfurnished,"Maharani Bagh, New Friends Colony",4,170000000,Ready_to_move,New_Property,Builder_Floor,15459.0,2014,15,2,8150.0,Good,12,9.0,3.0,20858.895705521474
2200.0,4,4,Semi-Furnished,"Kalindi Colony, Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,Builder_Floor,15459.0,1998,15,1,2200.0,Fair,28,8.0,3.0,22727.272727272728
3500.0,4,5,Semi-Furnished,New Friends Colony,2,58000000,Ready_to_move,New_Property,Builder_Floor,15459.0,2017,9,1,3500.0,Good,9,9.0,4.0,16571.428571428572
2070.0,3,3,Semi-Furnished,"Friends Colony East, New Friends Colony",2,37500000,Ready_to_move,New_Property,Builder_Floor,15459.0,2008,11,1,2070.0,Average,18,6.0,3.5,18115.942028985508
3500.0,3,3,Unfurnished,"Maharani Bagh, New Friends Colony",1,45000000,Ready_to_move,Resale,Builder_Floor,15459.0,2018,4,0,3500.0,Excellent,8,6.0,3.0,12857.142857142857
2000.0,4,4,Semi-Furnished,New Friends Colony,3,70000000,Ready_to_move,New_Property,Builder_Floor,15459.0,1997,13,1,2000.0,Fair,29,8.0,3.0,35000.0
2800.0,6,4,Semi-Furnished,"Taimoor Enclave, New Friends Colony carpet area 2800 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park society Taimoor Enclave car parking 2 Covered, 1 Open bathroom 4 balcony 2 ownership Freehold Two floor of the house is available for sale SECOND AND THIRD FLOOR EXTRA made, provision for LIFT can be provided by the OWNER .DDA FLATS of TAIMOOR ENCLAVE, NEAR GURUDWARA, NEW FRIENDS COLONY, SOUTH DELHI , HOUSE IS ON THE SECOND FLOOR have 3 bed room and 2 wash room and and same on the Third Floor, URGENT SALE, BROKER EXCUSE. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes 100+ Buyers Served",2,29500000,Ready_to_move,Resale,Apartment,15459.0,2001,11,1,2800.0,Average,25,10.0,3.5,10535.714285714286
2550.0,4,4,Unfurnished,New Friends Colony,1,60000000,Ready_to_move,Resale,Builder_Floor,23529.0,2010,14,0,2550.0,Average,16,8.0,1.5,23529.41176470588
4500.0,4,4,Semi-Furnished,New Friends Colony,2,70000000,Ready_to_move,Resale,Builder_Floor,23529.0,2001,5,1,4500.0,Average,25,8.0,3.5,15555.555555555555
1400.0,3,3,Semi-Furnished,New Friends Colony,2,50000000,Ready_to_move,New_Property,Builder_Floor,23529.0,2005,12,1,1400.0,Average,21,6.0,3.5,35714.28571428572
2800.0,4,5,Semi-Furnished,New Friends Colony,2,75000000,Ready_to_move,New_Property,Builder_Floor,23529.0,2015,8,1,2800.0,Good,11,9.0,4.0,26785.714285714286
2700.0,4,4,Semi-Furnished,"New Friends Colony Floors, New Friends Colony",2,52500000,Ready_to_move,New_Property,Builder_Floor,23529.0,2000,3,1,2700.0,Fair,26,8.0,3.0,19444.444444444445
